,
,CPU,Memory,
Time,%CPU,RAM used
0,102,162024
1,102,162160
2,98,166052
3,55,166520
4,107,170464
5,110,220580
6,103,219080
7,106,220516
8,115,224620
9,107,229620
10,107,232948
11,106,234572
12,105,239376
13,107,242664
14,106,243748
15,111,249768
16,113,261724
17,112,271744
18,112,291304
19,113,306872
20,112,327692
21,112,350828
22,105,375216
23,100,375216
24,96,375292
25,21,375292
26,20,375292
27,19,375292
28,20,375292
29,20,375308
30,20,375308
31,20,375308
32,20,375308
33,19,375308
34,19,375308
35,19,375308
36,20,375308
37,20,375308
38,19,375308
39,20,375308
40,20,375308
41,19,375308
42,20,375308
43,19,375308
44,19,375308
45,20,375308
46,20,375308
47,19,375308
48,20,375308
49,19,375308
50,20,375308
51,19,375308
52,19,375308
53,34,375308
54,27,375308
55,20,375308
56,18,375308
57,20,375308
58,22,375308
59,23,375308
60,47,375308
61,102,377864
62,107,387704
63,102,389764
64,103,390584
65,105,392740
66,106,396616
67,110,402212
68,110,412120
69,112,425672
70,113,440920
71,116,465176
72,100,477408
73,42,477408
74,20,477408
75,19,477408
76,20,477408
77,19,477408
78,20,477408
79,19,477408
80,20,477408
81,19,477408
82,20,477408
83,20,477408
84,19,477408
85,20,477408
86,19,477408
87,20,477408
88,19,477408
89,20,477408
90,19,477408
91,20,477408
92,19,477408
93,20,477408
94,20,477408
95,19,477408
96,19,477408
97,21,477408
98,19,477408
99,19,477408
100,19,477408
101,20,477408
102,21,477408
103,18,477408
104,20,477408
105,19,477408
106,20,477408
107,19,477408
108,19,477408
109,20,477408
110,59,477408
111,19,477408
112,19,477408
113,47,477396
114,26,477380
115,20,477380
116,19,477380
117,20,477380
118,20,477380
119,25,477396
120,41,477396
121,106,480184
122,107,489808
123,105,498812
124,104,504648
125,107,511232
126,109,519916
127,108,537228
128,108,553068
129,102,563812
130,100,563812
131,100,563812
132,100,563800
133,100,563800
134,100,563800
135,100,563800
136,100,563800
137,76,563780
138,20,563780
139,20,563780
140,19,563780
141,19,563780
142,20,563780
143,19,563780
144,20,563780
145,19,563780
146,19,563780
147,20,563780
148,19,563780
149,20,563780
150,20,563780
151,19,563780
152,20,563780
153,19,563780
154,19,563780
155,19,563780
156,20,563780
157,20,563780
158,20,563780
159,19,563780
160,19,563780
161,20,563780
162,20,563780
163,19,563780
164,20,563780
165,19,563780
166,20,563780
167,19,563780
168,20,563780
169,19,563780
170,20,563780
171,19,563780
172,19,563780
173,20,563780
174,20,563780
175,19,563780
176,20,563780
177,19,563780
178,20,563780
179,19,563780
180,47,563780
181,97,564188
182,99,565580
183,102,569820
184,107,576856
185,100,585076
186,100,586360
187,99,587360
188,99,587740
189,99,587740
190,100,587740
191,101,587740
192,56,587740
193,19,587740
194,19,587740
195,20,587740
196,19,587740
197,20,587740
198,19,587740
199,20,587740
200,19,587740
201,20,587740
202,20,587740
203,19,587740
204,20,587740
205,19,587740
206,20,587740
207,20,587740
208,19,587740
209,20,587740
210,19,587740
211,19,587740
212,20,587740
213,19,587740
214,20,587740
215,20,587740
216,19,587740
217,19,587740
218,20,587740
219,19,587740
220,20,587740
221,19,587740
222,20,587740
223,19,587740
224,20,587740
225,19,587740
226,20,587740
227,19,587740
228,20,587740
229,19,587740
230,40,587740
231,20,587740
232,19,587740
233,21,587740
234,40,587740
235,20,587740
236,20,587740
237,19,587740
238,20,587740
239,26,587748
240,61,587748
241,100,589004
242,105,593932
243,105,602956
244,106,610272
245,111,627368
246,101,636988
247,99,636996
248,99,636996
249,100,636996
250,83,636996
251,20,636996
252,19,636996
253,20,636996
254,19,636996
255,20,636996
256,19,636996
257,19,636996
258,20,636996
259,19,636996
260,20,636996
261,20,636996
262,19,636996
263,20,636996
264,19,636996
265,20,636996
266,19,636996
267,19,636996
268,20,636996
269,20,636996
270,20,636996
271,19,636996
272,19,636996
273,20,636996
274,19,636996
275,20,636996
276,20,636996
277,19,636996
278,19,636996
279,20,636996
280,19,636996
281,20,636996
282,20,636996
283,19,636996
284,20,636996
285,19,636996
286,20,636996
287,19,636996
288,20,636996
289,20,636996
290,19,636996
291,19,636996
292,20,636996
293,19,636996
294,20,636996
295,20,636996
296,19,636996
297,19,636996
298,20,636996
299,20,636996
300,88,637008
301,104,641260
302,110,651720
303,110,665312
304,110,676564
305,108,683484
306,108,699052
307,101,704004
308,99,704004
309,100,704004
310,100,704004
311,100,704004
312,100,704004
313,72,704004
314,20,704004
315,19,704004
316,19,704004
317,20,704004
318,19,704004
319,20,704004
320,20,704004
321,19,704004
322,20,704004
323,19,704004
324,19,704004
325,20,704004
326,19,704004
327,20,704004
328,19,704004
329,20,704004
330,20,704004
331,19,704004
332,20,704004
333,20,704004
334,19,704004
335,20,704004
336,19,704004
337,20,704004
338,19,704004
339,19,704004
340,21,704004
341,19,704004
342,19,704004
343,20,704004
344,19,704004
345,20,704004
346,20,704004
347,19,704004
348,19,704004
349,21,704004
350,19,704004
351,20,704004
352,19,704004
353,26,704004
354,20,704004
355,19,704004
356,20,704004
357,19,704004
358,20,704004
359,19,704004
360,70,704688
361,102,709456
362,107,718644
363,108,730960
364,106,737284
365,104,744792
366,108,754396
367,105,764952
368,106,781232
369,102,790016
370,100,790016
371,100,790016
372,99,790016
373,101,790016
374,100,790016
375,100,790016
376,101,790016
377,99,790016
378,100,790016
379,100,790016
380,59,790016
381,19,790016
382,20,790016
383,19,790016
384,20,790016
385,20,790016
386,19,790016
387,19,790016
388,20,790016
389,19,790016
390,19,790016
391,20,790016
392,20,790016
393,19,790016
394,19,790016
395,21,790016
396,19,790016
397,19,790016
398,19,790016
399,21,790016
400,19,790016
401,19,790016
402,20,790016
403,20,790016
404,20,790016
405,19,790016
406,20,790016
407,19,790016
408,19,790016
409,20,790016
410,41,790020
411,19,790020
412,19,790020
413,20,790020
414,19,790020
415,21,790020
416,18,790020
417,19,790020
418,20,790020
419,23,790020
420,99,792280
421,106,799032
422,104,804616
423,100,805164
424,98,805232
425,99,805232
426,98,805232
427,93,805232
428,21,805232
429,19,805232
430,20,805232
431,19,805232
432,20,805232
433,20,805232
434,19,805232
435,20,805232
436,19,805232
437,20,805232
438,19,805232
439,20,805232
440,19,805232
441,20,805232
442,19,805232
443,19,805232
444,20,805232
445,20,805232
446,19,805232
447,19,805232
448,20,805232
449,20,805232
450,19,805232
451,20,805232
452,19,805232
453,20,805232
454,19,805232
455,19,805232
456,20,805232
457,20,805232
458,19,805232
459,20,805232
460,20,805232
461,19,805232
462,19,805232
463,20,805232
464,20,805232
465,19,805232
466,19,805232
467,20,805232
468,19,805232
469,20,805232
470,20,805232
471,19,805232
472,20,805232
473,18,805232
474,30,805232
475,19,805232
476,20,805232
477,19,805232
478,21,807032
